"","ID","LAT","LONG","year","annual_prec"
"1718",43,68.3244,18.8417,"2016",879.4
"1719",43,68.3244,18.8417,"2017",938.72
"1720",43,68.3244,18.8417,"2018",769.92
"1721",44,68.3145,18.858,"1979",708.43
"1722",44,68.3145,18.858,"1980",652.49
"1723",44,68.3145,18.858,"1981",897.17
"1724",44,68.3145,18.858,"1982",785.4
"1725",44,68.3145,18.858,"1983",990.67
"1726",44,68.3145,18.858,"1984",619.84
"1727",44,68.3145,18.858,"1985",764.48
"1728",44,68.3145,18.858,"1986",564.73
"1729",44,68.3145,18.858,"1987",655.95
"1730",44,68.3145,18.858,"1988",651.22
"1731",44,68.3145,18.858,"1989",911.37
"1732",44,68.3145,18.858,"1990",760.03
"1733",44,68.3145,18.858,"1991",778.26
"1734",44,68.3145,18.858,"1992",873.51
"1735",44,68.3145,18.858,"1993",927.46
"1736",44,68.3145,18.858,"1994",597.43
"1737",44,68.3145,18.858,"1995",779.9
"1738",44,68.3145,18.858,"1996",630.55
"1739",44,68.3145,18.858,"1997",740.05
"1740",44,68.3145,18.858,"1998",787.21
"1741",44,68.3145,18.858,"1999",831.35
"1742",44,68.3145,18.858,"2000",850.02
"1743",44,68.3145,18.858,"2001",837.83
"1744",44,68.3145,18.858,"2002",718.41
"1745",44,68.3145,18.858,"2003",884.25
"1746",44,68.3145,18.858,"2004",904.58
"1747",44,68.3145,18.858,"2005",849.63
"1748",44,68.3145,18.858,"2006",767.11
"1749",44,68.3145,18.858,"2007",839.54
"1750",44,68.3145,18.858,"2008",655.36
"1751",44,68.3145,18.858,"2009",621.47
"1752",44,68.3145,18.858,"2010",669.93
"1753",44,68.3145,18.858,"2011",883.9
"1754",44,68.3145,18.858,"2012",813.41
"1755",44,68.3145,18.858,"2013",950.11
"1756",44,68.3145,18.858,"2014",705.22
"1757",44,68.3145,18.858,"2015",1048.04
"1758",44,68.3145,18.858,"2016",900.32
"1759",44,68.3145,18.858,"2017",962.13
"1760",44,68.3145,18.858,"2018",782.12
"1761",45,68.3133,18.863,"1979",711.62
"1762",45,68.3133,18.863,"1980",653.67
"1763",45,68.3133,18.863,"1981",900.96
"1764",45,68.3133,18.863,"1982",786.69
"1765",45,68.3133,18.863,"1983",992.93
"1766",45,68.3133,18.863,"1984",622.07
"1767",45,68.3133,18.863,"1985",766.73
"1768",45,68.3133,18.863,"1986",566.15
"1769",45,68.3133,18.863,"1987",658.51
"1770",45,68.3133,18.863,"1988",652.15
"1771",45,68.3133,18.863,"1989",913.41
"1772",45,68.3133,18.863,"1990",762.46
"1773",45,68.3133,18.863,"1991",781.11
"1774",45,68.3133,18.863,"1992",874.96
"1775",45,68.3133,18.863,"1993",931.57
"1776",45,68.3133,18.863,"1994",598
"1777",45,68.3133,18.863,"1995",781.69
"1778",45,68.3133,18.863,"1996",632.48
"1779",45,68.3133,18.863,"1997",740.81
"1780",45,68.3133,18.863,"1998",790.69
"1781",45,68.3133,18.863,"1999",833.64
"1782",45,68.3133,18.863,"2000",852.98
"1783",45,68.3133,18.863,"2001",841.14
"1784",45,68.3133,18.863,"2002",719.16
"1785",45,68.3133,18.863,"2003",884.21
"1786",45,68.3133,18.863,"2004",909.57
"1787",45,68.3133,18.863,"2005",851.48
"1788",45,68.3133,18.863,"2006",768.78
"1789",45,68.3133,18.863,"2007",842.16
"1790",45,68.3133,18.863,"2008",658.45
"1791",45,68.3133,18.863,"2009",622.16
"1792",45,68.3133,18.863,"2010",671.51
"1793",45,68.3133,18.863,"2011",887.37
"1794",45,68.3133,18.863,"2012",816.56
"1795",45,68.3133,18.863,"2013",952.57
"1796",45,68.3133,18.863,"2014",706.97
"1797",45,68.3133,18.863,"2015",1051.86
"1798",45,68.3133,18.863,"2016",904.72
"1799",45,68.3133,18.863,"2017",966.79
"1800",45,68.3133,18.863,"2018",783.52
"1801",46,69.74879,23.98744,"1979",576.56
"1802",46,69.74879,23.98744,"1980",505.81
"1803",46,69.74879,23.98744,"1981",768.36
"1804",46,69.74879,23.98744,"1982",809.05
"1805",46,69.74879,23.98744,"1983",651.21
"1806",46,69.74879,23.98744,"1984",486.39
"1807",46,69.74879,23.98744,"1985",666.12
"1808",46,69.74879,23.98744,"1986",536.64
"1809",46,69.74879,23.98744,"1987",553.74
"1810",46,69.74879,23.98744,"1988",682.76
"1811",46,69.74879,23.98744,"1989",870.06
"1812",46,69.74879,23.98744,"1990",544.59
"1813",46,69.74879,23.98744,"1991",721.42
"1814",46,69.74879,23.98744,"1992",826.85
"1815",46,69.74879,23.98744,"1993",704.17
"1816",46,69.74879,23.98744,"1994",473.57
"1817",46,69.74879,23.98744,"1995",763.24
"1818",46,69.74879,23.98744,"1996",660.1
"1819",46,69.74879,23.98744,"1997",650.3
"1820",46,69.74879,23.98744,"1998",631.64
"1821",46,69.74879,23.98744,"1999",789.54
"1822",46,69.74879,23.98744,"2000",679.9
"1823",46,69.74879,23.98744,"2001",764.57
"1824",46,69.74879,23.98744,"2002",751.51
"1825",46,69.74879,23.98744,"2003",659.21
"1826",46,69.74879,23.98744,"2004",663.17
"1827",46,69.74879,23.98744,"2005",776.89
"1828",46,69.74879,23.98744,"2006",810.77
"1829",46,69.74879,23.98744,"2007",743.26
"1830",46,69.74879,23.98744,"2008",630.58
"1831",46,69.74879,23.98744,"2009",616.83
"1832",46,69.74879,23.98744,"2010",695.05
"1833",46,69.74879,23.98744,"2011",651.34
"1834",46,69.74879,23.98744,"2012",712.43
"1835",46,69.74879,23.98744,"2013",722.39
"1836",46,69.74879,23.98744,"2014",551.03
"1837",46,69.74879,23.98744,"2015",688.17
"1838",46,69.74879,23.98744,"2016",767.25
"1839",46,69.74879,23.98744,"2017",721.78
"1840",46,69.74879,23.98744,"2018",612.96
"1841",47,69.75137,23.98674,"1979",588.44
"1842",47,69.75137,23.98674,"1980",516.31
"1843",47,69.75137,23.98674,"1981",781.66
"1844",47,69.75137,23.98674,"1982",827.82
"1845",47,69.75137,23.98674,"1983",666.18
"1846",47,69.75137,23.98674,"1984",494.14
"1847",47,69.75137,23.98674,"1985",677.79
"1848",47,69.75137,23.98674,"1986",548.03
"1849",47,69.75137,23.98674,"1987",565.8
"1850",47,69.75137,23.98674,"1988",697.15
"1851",47,69.75137,23.98674,"1989",891.25
"1852",47,69.75137,23.98674,"1990",558.75
"1853",47,69.75137,23.98674,"1991",737.34
"1854",47,69.75137,23.98674,"1992",845.13
"1855",47,69.75137,23.98674,"1993",717.1
"1856",47,69.75137,23.98674,"1994",484.35
"1857",47,69.75137,23.98674,"1995",777.85
"1858",47,69.75137,23.98674,"1996",673.34
"1859",47,69.75137,23.98674,"1997",666.15
"1860",47,69.75137,23.98674,"1998",641.67
"1861",47,69.75137,23.98674,"1999",805.07
"1862",47,69.75137,23.98674,"2000",693.54
"1863",47,69.75137,23.98674,"2001",783.69
"1864",47,69.75137,23.98674,"2002",771.38
"1865",47,69.75137,23.98674,"2003",675.1
"1866",47,69.75137,23.98674,"2004",676.96
"1867",47,69.75137,23.98674,"2005",797.05
"1868",47,69.75137,23.98674,"2006",832.73
"1869",47,69.75137,23.98674,"2007",761.1
"1870",47,69.75137,23.98674,"2008",644.9
"1871",47,69.75137,23.98674,"2009",633.07
"1872",47,69.75137,23.98674,"2010",714.13
"1873",47,69.75137,23.98674,"2011",664.91
"1874",47,69.75137,23.98674,"2012",729.57
"1875",47,69.75137,23.98674,"2013",744.67
"1876",47,69.75137,23.98674,"2014",567.78
"1877",47,69.75137,23.98674,"2015",705.81
"1878",47,69.75137,23.98674,"2016",780.37
"1879",47,69.75137,23.98674,"2017",735.26
"1880",47,69.75137,23.98674,"2018",628.52
"1881",48,69.74737,23.99619,"1979",580.57
"1882",48,69.74737,23.99619,"1980",509.25
"1883",48,69.74737,23.99619,"1981",774.06
"1884",48,69.74737,23.99619,"1982",814.72
"1885",48,69.74737,23.99619,"1983",655.56
"1886",48,69.74737,23.99619,"1984",490.71
"1887",48,69.74737,23.99619,"1985",671.21
"1888",48,69.74737,23.99619,"1986",540.06
"1889",48,69.74737,23.99619,"1987",557.29
"1890",48,69.74737,23.99619,"1988",687.39
"1891",48,69.74737,23.99619,"1989",875.6
"1892",48,69.74737,23.99619,"1990",547.63
"1893",48,69.74737,23.99619,"1991",726.16
"1894",48,69.74737,23.99619,"1992",833.04
"1895",48,69.74737,23.99619,"1993",708.94
"1896",48,69.74737,23.99619,"1994",476.82
"1897",48,69.74737,23.99619,"1995",768.03
"1898",48,69.74737,23.99619,"1996",664.74
"1899",48,69.74737,23.99619,"1997",653.96
"1900",48,69.74737,23.99619,"1998",636.25
"1901",48,69.74737,23.99619,"1999",796.1
"1902",48,69.74737,23.99619,"2000",685.08
"1903",48,69.74737,23.99619,"2001",769.1
"1904",48,69.74737,23.99619,"2002",755.81
"1905",48,69.74737,23.99619,"2003",664.01
"1906",48,69.74737,23.99619,"2004",668.86
"1907",48,69.74737,23.99619,"2005",782.2
"1908",48,69.74737,23.99619,"2006",815.62
"1909",48,69.74737,23.99619,"2007",748.47
"1910",48,69.74737,23.99619,"2008",635.54
"1911",48,69.74737,23.99619,"2009",620.64
"1912",48,69.74737,23.99619,"2010",700.2
"1913",48,69.74737,23.99619,"2011",656.85
"1914",48,69.74737,23.99619,"2012",718.03
"1915",48,69.74737,23.99619,"2013",726.91
"1916",48,69.74737,23.99619,"2014",554.69
"1917",48,69.74737,23.99619,"2015",694.3
"1918",48,69.74737,23.99619,"2016",773
"1919",48,69.74737,23.99619,"2017",728.02
"1920",48,69.74737,23.99619,"2018",617.81
"1921",49,69.75033,23.99425,"1979",594.36
"1922",49,69.75033,23.99425,"1980",521.42
"1923",49,69.75033,23.99425,"1981",789.75
"1924",49,69.75033,23.99425,"1982",836.33
"1925",49,69.75033,23.99425,"1983",672.51
"1926",49,69.75033,23.99425,"1984",500.24
"1927",49,69.75033,23.99425,"1985",685.16
"1928",49,69.75033,23.99425,"1986",553.42
"1929",49,69.75033,23.99425,"1987",571.3
"1930",49,69.75033,23.99425,"1988",703.76
"1931",49,69.75033,23.99425,"1989",899.65
"1932",49,69.75033,23.99425,"1990",563.35
"1933",49,69.75033,23.99425,"1991",744.41
"1934",49,69.75033,23.99425,"1992",853.83
"1935",49,69.75033,23.99425,"1993",723.99
"1936",49,69.75033,23.99425,"1994",488.9
"1937",49,69.75033,23.99425,"1995",785.4
"1938",49,69.75033,23.99425,"1996",679.94
"1939",49,69.75033,23.99425,"1997",671.65
"1940",49,69.75033,23.99425,"1998",648.28
"1941",49,69.75033,23.99425,"1999",813.99
"1942",49,69.75033,23.99425,"2000",700.98
"1943",49,69.75033,23.99425,"2001",790.46
"1944",49,69.75033,23.99425,"2002",778.04
"1945",49,69.75033,23.99425,"2003",681.96
"1946",49,69.75033,23.99425,"2004",684.7
"1947",49,69.75033,23.99425,"2005",804.8
"1948",49,69.75033,23.99425,"2006",839.95
"1949",49,69.75033,23.99425,"2007",768.56
"1950",49,69.75033,23.99425,"2008",651.81
"1951",49,69.75033,23.99425,"2009",638.84
"1952",49,69.75033,23.99425,"2010",721.53
"1953",49,69.75033,23.99425,"2011",672.69
"1954",49,69.75033,23.99425,"2012",737.49
"1955",49,69.75033,23.99425,"2013",751.34
"1956",49,69.75033,23.99425,"2014",572.83
"1957",49,69.75033,23.99425,"2015",714.24
"1958",49,69.75033,23.99425,"2016",788.71
"1959",49,69.75033,23.99425,"2017",743.84
"1960",49,69.75033,23.99425,"2018",635.15
"1961",50,69.27,-53.45,"1979",1082.31
"1962",50,69.27,-53.45,"1980",831.72
"1963",50,69.27,-53.45,"1981",780.35
"1964",50,69.27,-53.45,"1982",560.06
"1965",50,69.27,-53.45,"1983",577.1
"1966",50,69.27,-53.45,"1984",616.95
"1967",50,69.27,-53.45,"1985",727.89
"1968",50,69.27,-53.45,"1986",786.2
"1969",50,69.27,-53.45,"1987",667.3
"1970",50,69.27,-53.45,"1988",796.2
"1971",50,69.27,-53.45,"1989",658.36
"1972",50,69.27,-53.45,"1990",756.38
"1973",50,69.27,-53.45,"1991",888.82
"1974",50,69.27,-53.45,"1992",558.96
"1975",50,69.27,-53.45,"1993",481.56
"1976",50,69.27,-53.45,"1994",494.99
"1977",50,69.27,-53.45,"1995",618.03
"1978",50,69.27,-53.45,"1996",696.93
"1979",50,69.27,-53.45,"1997",721.88
"1980",50,69.27,-53.45,"1998",619.67
"1981",50,69.27,-53.45,"1999",661.82
"1982",50,69.27,-53.45,"2000",767.55
"1983",50,69.27,-53.45,"2001",569.96
"1984",50,69.27,-53.45,"2002",412.56
"1985",50,69.27,-53.45,"2003",970.83
"1986",50,69.27,-53.45,"2004",829.5
"1987",50,69.27,-53.45,"2005",727.08
"1988",50,69.27,-53.45,"2006",674.48
"1989",50,69.27,-53.45,"2007",694.48
"1990",50,69.27,-53.45,"2008",717.7
"1991",50,69.27,-53.45,"2009",310.71
"1992",50,69.27,-53.45,"2010",435.25
"1993",50,69.27,-53.45,"2011",829.5
"1994",50,69.27,-53.45,"2012",1033.78
"1995",50,69.27,-53.45,"2013",769.91
"1996",50,69.27,-53.45,"2014",951.22
"1997",50,69.27,-53.45,"2015",856.68
"1998",50,69.27,-53.45,"2016",747.48
"1999",50,69.27,-53.45,"2017",901.23
"2000",50,69.27,-53.45,"2018",774.74
"2001",51,69.068,20.8199,"1979",700.94
"2002",51,69.068,20.8199,"1980",522.77
"2003",51,69.068,20.8199,"1981",738.33
"2004",51,69.068,20.8199,"1982",817.97
"2005",51,69.068,20.8199,"1983",809.1
"2006",51,69.068,20.8199,"1984",537.07
"2007",51,69.068,20.8199,"1985",766.59
"2008",51,69.068,20.8199,"1986",496.59
"2009",51,69.068,20.8199,"1987",585.25
"2010",51,69.068,20.8199,"1988",552.49
"2011",51,69.068,20.8199,"1989",894.4
"2012",51,69.068,20.8199,"1990",730.94
"2013",51,69.068,20.8199,"1991",801.97
"2014",51,69.068,20.8199,"1992",840.77
"2015",51,69.068,20.8199,"1993",988.22
"2016",51,69.068,20.8199,"1994",562.97
"2017",51,69.068,20.8199,"1995",867.95
"2018",51,69.068,20.8199,"1996",644.63
"2019",51,69.068,20.8199,"1997",867.78
"2020",51,69.068,20.8199,"1998",703.68
"2021",51,69.068,20.8199,"1999",783.96
"2022",51,69.068,20.8199,"2000",882.46
"2023",51,69.068,20.8199,"2001",891.65
"2024",51,69.068,20.8199,"2002",713.11
"2025",51,69.068,20.8199,"2003",890.7
"2026",51,69.068,20.8199,"2004",843.98
"2027",51,69.068,20.8199,"2005",734.75
"2028",51,69.068,20.8199,"2006",760.66
"2029",51,69.068,20.8199,"2007",770.95
"2030",51,69.068,20.8199,"2008",801.59
"2031",51,69.068,20.8199,"2009",604.67
"2032",51,69.068,20.8199,"2010",786.29
"2033",51,69.068,20.8199,"2011",810.55
"2034",51,69.068,20.8199,"2012",803.03
"2035",51,69.068,20.8199,"2013",953.45
"2036",51,69.068,20.8199,"2014",762.63
"2037",51,69.068,20.8199,"2015",949.8
"2038",51,69.068,20.8199,"2016",840.73
"2039",51,69.068,20.8199,"2017",844.25
"2040",51,69.068,20.8199,"2018",673.54
"2041",52,68.35572,18.49531,"1979",1126.79
"2042",52,68.35572,18.49531,"1980",1039.98
"2043",52,68.35572,18.49531,"1981",1417.49
"2044",52,68.35572,18.49531,"1982",1458.8
"2045",52,68.35572,18.49531,"1983",1686.75
"2046",52,68.35572,18.49531,"1984",1010.73
"2047",52,68.35572,18.49531,"1985",1317.86
"2048",52,68.35572,18.49531,"1986",1024.83
"2049",52,68.35572,18.49531,"1987",1097.8
"2050",52,68.35572,18.49531,"1988",1191.18
"2051",52,68.35572,18.49531,"1989",1650.63
"2052",52,68.35572,18.49531,"1990",1300.76
"2053",52,68.35572,18.49531,"1991",1325.56
"2054",52,68.35572,18.49531,"1992",1586.04
"2055",52,68.35572,18.49531,"1993",1465.37
"2056",52,68.35572,18.49531,"1994",1183.19
"2057",52,68.35572,18.49531,"1995",1424
"2058",52,68.35572,18.49531,"1996",1109.03
"2059",52,68.35572,18.49531,"1997",1406.12
"2060",52,68.35572,18.49531,"1998",1258.18
"2061",52,68.35572,18.49531,"1999",1462.97
"2062",52,68.35572,18.49531,"2000",1434.8
"2063",52,68.35572,18.49531,"2001",1367.42
"2064",52,68.35572,18.49531,"2002",1346.88
"2065",52,68.35572,18.49531,"2003",1701.41
"2066",52,68.35572,18.49531,"2004",1397.78
"2067",52,68.35572,18.49531,"2005",1490.42
"2068",52,68.35572,18.49531,"2006",1391.17
"2069",52,68.35572,18.49531,"2007",1455.68
"2070",52,68.35572,18.49531,"2008",1102.59
"2071",52,68.35572,18.49531,"2009",1158.06
"2072",52,68.35572,18.49531,"2010",1211.39
"2073",52,68.35572,18.49531,"2011",1456.78
"2074",52,68.35572,18.49531,"2012",1325.04
"2075",52,68.35572,18.49531,"2013",1621.47
"2076",52,68.35572,18.49531,"2014",1228.6
"2077",52,68.35572,18.49531,"2015",1737.62
"2078",52,68.35572,18.49531,"2016",1395.63
"2079",52,68.35572,18.49531,"2017",1492.39
"2080",52,68.35572,18.49531,"2018",1357.03
"2081",53,68.35683,18.49756,"1979",1126.79
"2082",53,68.35683,18.49756,"1980",1039.98
"2083",53,68.35683,18.49756,"1981",1417.49
"2084",53,68.35683,18.49756,"1982",1458.8
"2085",53,68.35683,18.49756,"1983",1686.75
"2086",53,68.35683,18.49756,"1984",1010.73
"2087",53,68.35683,18.49756,"1985",1317.86
"2088",53,68.35683,18.49756,"1986",1024.83
"2089",53,68.35683,18.49756,"1987",1097.8
"2090",53,68.35683,18.49756,"1988",1191.18
"2091",53,68.35683,18.49756,"1989",1650.63
"2092",53,68.35683,18.49756,"1990",1300.76
"2093",53,68.35683,18.49756,"1991",1325.56
"2094",53,68.35683,18.49756,"1992",1586.04
"2095",53,68.35683,18.49756,"1993",1465.37
"2096",53,68.35683,18.49756,"1994",1183.19
"2097",53,68.35683,18.49756,"1995",1424
"2098",53,68.35683,18.49756,"1996",1109.03
"2099",53,68.35683,18.49756,"1997",1406.12
"2100",53,68.35683,18.49756,"1998",1258.18
"2101",53,68.35683,18.49756,"1999",1462.97
"2102",53,68.35683,18.49756,"2000",1434.8
"2103",53,68.35683,18.49756,"2001",1367.42
"2104",53,68.35683,18.49756,"2002",1346.88
"2105",53,68.35683,18.49756,"2003",1701.41
"2106",53,68.35683,18.49756,"2004",1397.78
"2107",53,68.35683,18.49756,"2005",1490.42
"2108",53,68.35683,18.49756,"2006",1391.17
"2109",53,68.35683,18.49756,"2007",1455.68
"2110",53,68.35683,18.49756,"2008",1102.59
"2111",53,68.35683,18.49756,"2009",1158.06
"2112",53,68.35683,18.49756,"2010",1211.39
"2113",53,68.35683,18.49756,"2011",1456.78
"2114",53,68.35683,18.49756,"2012",1325.04
"2115",53,68.35683,18.49756,"2013",1621.47
"2116",53,68.35683,18.49756,"2014",1228.6
"2117",53,68.35683,18.49756,"2015",1737.62
"2118",53,68.35683,18.49756,"2016",1395.63
"2119",53,68.35683,18.49756,"2017",1492.39
"2120",53,68.35683,18.49756,"2018",1357.03
"2121",54,68.3551536,18.4913635,"1979",1134.19
"2122",54,68.3551536,18.4913635,"1980",1045.34
"2123",54,68.3551536,18.4913635,"1981",1424.47
"2124",54,68.3551536,18.4913635,"1982",1469.63
"2125",54,68.3551536,18.4913635,"1983",1696.17
"2126",54,68.3551536,18.4913635,"1984",1017.25
"2127",54,68.3551536,18.4913635,"1985",1326.49
"2128",54,68.3551536,18.4913635,"1986",1033.81
"2129",54,68.3551536,18.4913635,"1987",1104.42
"2130",54,68.3551536,18.4913635,"1988",1200.1
"2131",54,68.3551536,18.4913635,"1989",1661.7
"2132",54,68.3551536,18.4913635,"1990",1309.1
"2133",54,68.3551536,18.4913635,"1991",1334.36
"2134",54,68.3551536,18.4913635,"1992",1595.76
"2135",54,68.3551536,18.4913635,"1993",1470.77
"2136",54,68.3551536,18.4913635,"1994",1192.24
"2137",54,68.3551536,18.4913635,"1995",1433.78
"2138",54,68.3551536,18.4913635,"1996",1115.68
"2139",54,68.3551536,18.4913635,"1997",1415.34
"2140",54,68.3551536,18.4913635,"1998",1265.62
"2141",54,68.3551536,18.4913635,"1999",1473.35
"2142",54,68.3551536,18.4913635,"2000",1443.03
"2143",54,68.3551536,18.4913635,"2001",1375.1
"2144",54,68.3551536,18.4913635,"2002",1355.79
"2145",54,68.3551536,18.4913635,"2003",1713.39
"2146",54,68.3551536,18.4913635,"2004",1404.68
"2147",54,68.3551536,18.4913635,"2005",1500.7
"2148",54,68.3551536,18.4913635,"2006",1400.62
"2149",54,68.3551536,18.4913635,"2007",1465.73
"2150",54,68.3551536,18.4913635,"2008",1109.5
"2151",54,68.3551536,18.4913635,"2009",1166.85
"2152",54,68.3551536,18.4913635,"2010",1219.96
"2153",54,68.3551536,18.4913635,"2011",1465.73
"2154",54,68.3551536,18.4913635,"2012",1332.23
"2155",54,68.3551536,18.4913635,"2013",1629.35
"2156",54,68.3551536,18.4913635,"2014",1235.54
"2157",54,68.3551536,18.4913635,"2015",1746.58
"2158",54,68.3551536,18.4913635,"2016",1401.48
"2159",54,68.3551536,18.4913635,"2017",1498.61
"2160",54,68.3551536,18.4913635,"2018",1363.89
"2161",55,68.1933,18.5115,"1979",814.06
"2162",55,68.1933,18.5115,"1980",727.99
"2163",55,68.1933,18.5115,"1981",1008.11
"2164",55,68.1933,18.5115,"1982",943.58
"2165",55,68.1933,18.5115,"1983",1134.19
"2166",55,68.1933,18.5115,"1984",742.87
"2167",55,68.1933,18.5115,"1985",898.71
"2168",55,68.1933,18.5115,"1986",717.77
"2169",55,68.1933,18.5115,"1987",772.12
"2170",55,68.1933,18.5115,"1988",797.33
"2171",55,68.1933,18.5115,"1989",1125.23
"2172",55,68.1933,18.5115,"1990",877.12
"2173",55,68.1933,18.5115,"1991",913.49
"2174",55,68.1933,18.5115,"1992",1022.04
"2175",55,68.1933,18.5115,"1993",997.52
"2176",55,68.1933,18.5115,"1994",720.02
"2177",55,68.1933,18.5115,"1995",917.13
"2178",55,68.1933,18.5115,"1996",742.17
"2179",55,68.1933,18.5115,"1997",884.73
"2180",55,68.1933,18.5115,"1998",928.39
"2181",55,68.1933,18.5115,"1999",979.39
"2182",55,68.1933,18.5115,"2000",949.59
"2183",55,68.1933,18.5115,"2001",944.88
"2184",55,68.1933,18.5115,"2002",854.67
"2185",55,68.1933,18.5115,"2003",1047.94
"2186",55,68.1933,18.5115,"2004",976.19
"2187",55,68.1933,18.5115,"2005",994.79
"2188",55,68.1933,18.5115,"2006",906.48
"2189",55,68.1933,18.5115,"2007",976.21
"2190",55,68.1933,18.5115,"2008",761.99
"2191",55,68.1933,18.5115,"2009",753.47
"2192",55,68.1933,18.5115,"2010",789.74
"2193",55,68.1933,18.5115,"2011",1003.53
"2194",55,68.1933,18.5115,"2012",899.59
"2195",55,68.1933,18.5115,"2013",1053.49
"2196",55,68.1933,18.5115,"2014",794.72
"2197",55,68.1933,18.5115,"2015",1177.51
"2198",55,68.1933,18.5115,"2016",1002.11
"2199",55,68.1933,18.5115,"2017",1079.36
"2200",55,68.1933,18.5115,"2018",913.33
"2201",56,78.19,15.93,"1979",324.24
"2202",56,78.19,15.93,"1980",368.6
"2203",56,78.19,15.93,"1981",434.25
"2204",56,78.19,15.93,"1982",251.76
"2205",56,78.19,15.93,"1983",260.68
"2206",56,78.19,15.93,"1984",357.37
"2207",56,78.19,15.93,"1985",306.58
"2208",56,78.19,15.93,"1986",326.42
"2209",56,78.19,15.93,"1987",281.36
"2210",56,78.19,15.93,"1988",264.04
"2211",56,78.19,15.93,"1989",311.64
"2212",56,78.19,15.93,"1990",304.6
"2213",56,78.19,15.93,"1991",406.69
"2214",56,78.19,15.93,"1992",331.84
"2215",56,78.19,15.93,"1993",421.41
"2216",56,78.19,15.93,"1994",335.16
"2217",56,78.19,15.93,"1995",290.54
"2218",56,78.19,15.93,"1996",387.39
"2219",56,78.19,15.93,"1997",334.17
"2220",56,78.19,15.93,"1998",201.06
"2221",56,78.19,15.93,"1999",305.31
"2222",56,78.19,15.93,"2000",339.46
"2223",56,78.19,15.93,"2001",300.57
"2224",56,78.19,15.93,"2002",279.63
"2225",56,78.19,15.93,"2003",279.49
"2226",56,78.19,15.93,"2004",298.47
"2227",56,78.19,15.93,"2005",269.39
"2228",56,78.19,15.93,"2006",338.83
"2229",56,78.19,15.93,"2007",299.02
"2230",56,78.19,15.93,"2008",332.54
"2231",56,78.19,15.93,"2009",283.87
"2232",56,78.19,15.93,"2010",305.86
"2233",56,78.19,15.93,"2011",355.7
"2234",56,78.19,15.93,"2012",426.74
"2235",56,78.19,15.93,"2013",391.02
"2236",56,78.19,15.93,"2014",294.99
"2237",56,78.19,15.93,"2015",414.75
"2238",56,78.19,15.93,"2016",566.56
"2239",56,78.19,15.93,"2017",349.27
"2240",56,78.19,15.93,"2018",497.65
"2241",57,68.35,18.49,"1979",1134.19
"2242",57,68.35,18.49,"1980",1045.34
"2243",57,68.35,18.49,"1981",1424.47
"2244",57,68.35,18.49,"1982",1469.63
"2245",57,68.35,18.49,"1983",1696.17
"2246",57,68.35,18.49,"1984",1017.25
"2247",57,68.35,18.49,"1985",1326.49
"2248",57,68.35,18.49,"1986",1033.81
"2249",57,68.35,18.49,"1987",1104.42
"2250",57,68.35,18.49,"1988",1200.1
"2251",57,68.35,18.49,"1989",1661.7
"2252",57,68.35,18.49,"1990",1309.1
"2253",57,68.35,18.49,"1991",1334.36
"2254",57,68.35,18.49,"1992",1595.76
"2255",57,68.35,18.49,"1993",1470.77
"2256",57,68.35,18.49,"1994",1192.24
"2257",57,68.35,18.49,"1995",1433.78
"2258",57,68.35,18.49,"1996",1115.68
"2259",57,68.35,18.49,"1997",1415.34
"2260",57,68.35,18.49,"1998",1265.62
"2261",57,68.35,18.49,"1999",1473.35
"2262",57,68.35,18.49,"2000",1443.03
"2263",57,68.35,18.49,"2001",1375.1
"2264",57,68.35,18.49,"2002",1355.79
"2265",57,68.35,18.49,"2003",1713.39
"2266",57,68.35,18.49,"2004",1404.68
"2267",57,68.35,18.49,"2005",1500.7
"2268",57,68.35,18.49,"2006",1400.62
"2269",57,68.35,18.49,"2007",1465.73
"2270",57,68.35,18.49,"2008",1109.5
"2271",57,68.35,18.49,"2009",1166.85
"2272",57,68.35,18.49,"2010",1219.96
"2273",57,68.35,18.49,"2011",1465.73
"2274",57,68.35,18.49,"2012",1332.23
"2275",57,68.35,18.49,"2013",1629.35
"2276",57,68.35,18.49,"2014",1235.54
"2277",57,68.35,18.49,"2015",1746.58
"2278",57,68.35,18.49,"2016",1401.48
"2279",57,68.35,18.49,"2017",1498.61
"2280",57,68.35,18.49,"2018",1363.89
"2281",58,68.35,18.65,"1979",939.54
"2282",58,68.35,18.65,"1980",889.66
"2283",58,68.35,18.65,"1981",1199.97
"2284",58,68.35,18.65,"1982",1153.34
"2285",58,68.35,18.65,"1983",1402.06
"2286",58,68.35,18.65,"1984",839.12
"2287",58,68.35,18.65,"1985",1077.56
"2288",58,68.35,18.65,"1986",807.62
"2289",58,68.35,18.65,"1987",905.93
"2290",58,68.35,18.65,"1988",948.4
"2291",58,68.35,18.65,"1989",1307.34
"2292",58,68.35,18.65,"1990",1066.61
"2293",58,68.35,18.65,"1991",1083.75
"2294",58,68.35,18.65,"1992",1274.25
"2295",58,68.35,18.65,"1993",1251.53
"2296",58,68.35,18.65,"1994",916.51
"2297",58,68.35,18.65,"1995",1142.83
"2298",58,68.35,18.65,"1996",895.99
"2299",58,68.35,18.65,"1997",1114.98
"2300",58,68.35,18.65,"1998",1053.03
"2301",58,68.35,18.65,"1999",1186.99
"2302",58,68.35,18.65,"2000",1188.64
"2303",58,68.35,18.65,"2001",1142.03
